[0.024s][info][gc] Using Serial
[17.801s][info][gc] GC(210) Pause Young (Allocation Failure) 6M->2M(15M) 0.350ms
[17.818s][info][gc] GC(211) Pause Young (Allocation Failure) 6M->2M(15M) 0.273ms
[18.214s][info][gc] GC(212) Pause Young (Allocation Failure) 6M->2M(15M) 0.359ms
[18.233s][info][gc] GC(213) Pause Young (Allocation Failure) 6M->2M(15M) 0.354ms
[18.446s][info][gc] GC(214) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[18.514s][info][gc] GC(215) Pause Young (Allocation Failure) 6M->2M(15M) 0.526ms
[18.725s][info][gc] GC(216) Pause Young (Allocation Failure) 6M->2M(15M) 0.300ms
[18.732s][info][gc] GC(217) Pause Young (Allocation Failure) 6M->2M(15M) 0.337ms
[19.065s][info][gc] GC(218) Pause Young (Allocation Failure) 6M->2M(15M) 0.356ms
[19.080s][info][gc] GC(219) Pause Young (Allocation Failure) 6M->2M(15M) 0.298ms
[19.094s][info][gc] GC(220) Pause Young (Allocation Failure) 6M->2M(15M) 0.347ms
[19.105s][info][gc] GC(221) Pause Young (Allocation Failure) 6M->2M(15M) 0.304ms
[19.110s][info][gc] GC(222) Pause Young (Allocation Failure) 6M->2M(15M) 0.361ms
[19.116s][info][gc] GC(223) Pause Young (Allocation Failure) 6M->2M(15M) 0.349ms
[19.120s][info][gc] GC(224) Pause Young (Allocation Failure) 6M->2M(15M) 0.262ms
[19.125s][info][gc] GC(225) Pause Young (Allocation Failure) 6M->2M(15M) 0.353ms
[19.282s][info][gc] GC(226) Pause Young (Allocation Failure) 6M->2M(15M) 0.392ms
[19.286s][info][gc] GC(227) Pause Young (Allocation Failure) 6M->2M(15M) 0.345ms
[19.299s][info][gc] GC(228) Pause Young (Allocation Failure) 6M->2M(15M) 0.372ms
[19.305s][info][gc] GC(229) Pause Young (Allocation Failure) 6M->2M(15M) 0.292ms
[19.317s][info][gc] GC(230) Pause Young (Allocation Failure) 6M->2M(15M) 0.540ms
[19.334s][info][gc] GC(231) Pause Young (Allocation Failure) 6M->2M(15M) 0.289ms
[19.345s][info][gc] GC(232) Pause Young (Allocation Failure) 6M->2M(15M) 0.676ms
[19.351s][info][gc] GC(233) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[19.428s][info][gc] GC(234) Pause Young (Allocation Failure) 6M->2M(15M) 0.368ms
[19.453s][info][gc] GC(235) Pause Young (Allocation Failure) 6M->2M(15M) 0.345ms
[19.817s][info][gc] GC(236) Pause Young (Allocation Failure) 6M->2M(15M) 0.299ms
[19.823s][info][gc] GC(237) Pause Young (Allocation Failure) 6M->2M(15M) 0.490ms
[19.829s][info][gc] GC(238) Pause Young (Allocation Failure) 6M->2M(15M) 0.342ms
[19.833s][info][gc] GC(239) Pause Young (Allocation Failure) 6M->2M(15M) 0.282ms
[19.837s][info][gc] GC(240) Pause Young (Allocation Failure) 6M->2M(15M) 0.340ms
[19.845s][info][gc] GC(241) Pause Young (Allocation Failure) 6M->2M(15M) 0.390ms
